date,county,state,fips,cases,deaths
6/27/2020,Clay,North Carolina,37043,9,0
6/27/2020,Cleveland,North Carolina,37045,268,3
6/27/2020,Columbus,North Carolina,37047,502,37
6/27/2020,Craven,North Carolina,37049,350,6
6/27/2020,Cumberland,North Carolina,37051,1101,41
6/27/2020,Currituck,North Carolina,37053,18,0
6/27/2020,Dare,North Carolina,37055,41,1
6/27/2020,Davidson,North Carolina,37057,908,15
6/27/2020,Davie,North Carolina,37059,183,3
6/27/2020,Duplin,North Carolina,37061,1422,27
6/27/2020,Durham,North Carolina,37063,3532,63
6/27/2020,Edgecombe,North Carolina,37065,302,9
6/27/2020,Forsyth,North Carolina,37067,2871,34
6/27/2020,Franklin,North Carolina,37069,326,21
6/27/2020,Gaston,North Carolina,37071,972,11
6/27/2020,Gates,North Carolina,37073,26,2
6/27/2020,Graham,North Carolina,37075,9,0
6/27/2020,Granville,North Carolina,37077,779,19
6/27/2020,Greene,North Carolina,37079,172,2
6/27/2020,Guilford,North Carolina,37081,2690,112
6/27/2020,Halifax,North Carolina,37083,291,4
6/27/2020,Harnett,North Carolina,37085,598,30
6/27/2020,Haywood,North Carolina,37087,86,0
6/27/2020,Henderson,North Carolina,37089,558,50
6/27/2020,Hertford,North Carolina,37091,160,10
6/27/2020,Hoke,North Carolina,37093,352,3
6/27/2020,Hyde,North Carolina,37095,9,0
6/27/2020,Iredell,North Carolina,37097,707,7
6/27/2020,Jackson,North Carolina,37099,91,1
6/27/2020,Johnston,North Carolina,37101,1346,29
6/27/2020,Jones,North Carolina,37103,32,3
6/27/2020,Lee,North Carolina,37105,770,8
6/27/2020,Lenoir,North Carolina,37107,358,10
6/27/2020,Lincoln,North Carolina,37109,232,1
6/27/2020,Macon,North Carolina,37113,266,1
6/27/2020,Madison,North Carolina,37115,11,0
6/27/2020,Martin,North Carolina,37117,120,4
6/27/2020,McDowell,North Carolina,37111,220,1
6/27/2020,Mecklenburg,North Carolina,37119,10287,149
6/27/2020,Mitchell,North Carolina,37121,27,0
6/27/2020,Montgomery,North Carolina,37123,284,7
6/27/2020,Moore,North Carolina,37125,421,13
6/27/2020,Nash,North Carolina,37127,403,4
6/27/2020,New Hanover,North Carolina,37129,750,5
6/27/2020,Northampton,North Carolina,37131,179,15
6/27/2020,Onslow,North Carolina,37133,249,3
6/27/2020,Orange,North Carolina,37135,616,41
6/27/2020,Pamlico,North Carolina,37137,18,0
6/27/2020,Pasquotank,North Carolina,37139,198,15
6/27/2020,Pender,North Carolina,37141,222,1
6/27/2020,Perquimans,North Carolina,37143,36,2
6/27/2020,Person,North Carolina,37145,103,1
6/27/2020,Pitt,North Carolina,37147,650,5
6/27/2020,Polk,North Carolina,37149,68,4
6/27/2020,Randolph,North Carolina,37151,1137,29
6/27/2020,Richmond,North Carolina,37153,256,5
6/27/2020,Robeson,North Carolina,37155,1185,38
6/27/2020,Rockingham,North Carolina,37157,210,2
6/27/2020,Rowan,North Carolina,37159,1139,42
6/27/2020,Rutherford,North Carolina,37161,281,9
6/27/2020,Sampson,North Carolina,37163,986,6
6/27/2020,Scotland,North Carolina,37165,133,0
6/27/2020,Stanly,North Carolina,37167,340,5
6/27/2020,Stokes,North Carolina,37169,124,1
6/27/2020,Surry,North Carolina,37171,444,2
6/27/2020,Swain,North Carolina,37173,51,0
6/27/2020,Transylvania,North Carolina,37175,20,1
6/27/2020,Tyrrell,North Carolina,37177,8,0
6/27/2020,Union,North Carolina,37179,1123,24
6/27/2020,Vance,North Carolina,37181,492,36
6/27/2020,Wake,North Carolina,37183,4797,46
6/27/2020,Warren,North Carolina,37185,157,5
6/27/2020,Washington,North Carolina,37187,38,3
6/27/2020,Watauga,North Carolina,37189,58,0
6/27/2020,Wayne,North Carolina,37191,1740,25
6/27/2020,Wilkes,North Carolina,37193,567,6
6/27/2020,Wilson,North Carolina,37195,674,18
6/27/2020,Yadkin,North Carolina,37197,306,4
6/27/2020,Yancey,North Carolina,37199,43,0
6/28/2020,Alamance,North Carolina,37001,1088,37
6/28/2020,Alexander,North Carolina,37003,84,0
6/28/2020,Alleghany,North Carolina,37005,31,0
6/28/2020,Anson,North Carolina,37007,125,1
6/28/2020,Ashe,North Carolina,37009,52,1
6/28/2020,Avery,North Carolina,37011,9,0
6/28/2020,Beaufort,North Carolina,37013,77,0
6/28/2020,Bertie,North Carolina,37015,141,4
6/28/2020,Bladen,North Carolina,37017,357,3
6/28/2020,Brunswick,North Carolina,37019,482,6
6/28/2020,Buncombe,North Carolina,37021,547,36
6/28/2020,Burke,North Carolina,37023,1016,20
6/28/2020,Cabarrus,North Carolina,37025,1064,27
6/28/2020,Caldwell,North Carolina,37027,398,4
6/28/2020,Camden,North Carolina,37029,24,0
6/28/2020,Carteret,North Carolina,37031,76,3
6/28/2020,Caswell,North Carolina,37033,135,1
6/28/2020,Catawba,North Carolina,37035,720,10
6/28/2020,Chatham,North Carolina,37037,936,42
6/28/2020,Cherokee,North Carolina,37039,33,1
6/28/2020,Chowan,North Carolina,37041,24,0
6/28/2020,Clay,North Carolina,37043,9,0
6/28/2020,Cleveland,North Carolina,37045,277,3
6/28/2020,Columbus,North Carolina,37047,513,37
6/28/2020,Craven,North Carolina,37049,354,6
6/28/2020,Cumberland,North Carolina,37051,1142,41
6/28/2020,Currituck,North Carolina,37053,18,0
6/28/2020,Dare,North Carolina,37055,43,1
6/28/2020,Davidson,North Carolina,37057,925,15
6/28/2020,Davie,North Carolina,37059,188,3
6/28/2020,Duplin,North Carolina,37061,1438,27
6/28/2020,Durham,North Carolina,37063,3571,63
6/28/2020,Edgecombe,North Carolina,37065,309,9
6/28/2020,Forsyth,North Carolina,37067,2935,34
6/28/2020,Franklin,North Carolina,37069,332,21
6/28/2020,Gaston,North Carolina,37071,1004,11
6/28/2020,Gates,North Carolina,37073,27,2
6/28/2020,Graham,North Carolina,37075,9,0
6/28/2020,Granville,North Carolina,37077,786,19
6/28/2020,Greene,North Carolina,37079,174,2
6/28/2020,Guilford,North Carolina,37081,2743,112
6/28/2020,Halifax,North Carolina,37083,298,4
6/28/2020,Harnett,North Carolina,37085,615,30
6/28/2020,Haywood,North Carolina,37087,88,0
6/28/2020,Henderson,North Carolina,37089,569,50
6/28/2020,Hertford,North Carolina,37091,160,10
6/28/2020,Hoke,North Carolina,37093,357,3
6/28/2020,Hyde,North Carolina,37095,10,0
6/28/2020,Iredell,North Carolina,37097,731,7
6/28/2020,Jackson,North Carolina,37099,96,1
6/28/2020,Johnston,North Carolina,37101,1393,29
6/28/2020,Jones,North Carolina,37103,35,3
6/28/2020,Lee,North Carolina,37105,798,8
6/28/2020,Lenoir,North Carolina,37107,363,10
6/28/2020,Lincoln,North Carolina,37109,240,1
6/28/2020,Macon,North Carolina,37113,277,1
6/28/2020,Madison,North Carolina,37115,12,0
6/28/2020,Martin,North Carolina,37117,120,4
6/28/2020,McDowell,North Carolina,37111,222,1
6/28/2020,Mecklenburg,North Carolina,37119,10592,149
6/28/2020,Mitchell,North Carolina,37121,29,0
6/28/2020,Montgomery,North Carolina,37123,298,7
6/28/2020,Moore,North Carolina,37125,439,13
6/28/2020,Nash,North Carolina,37127,437,4
6/28/2020,New Hanover,North Carolina,37129,810,5
6/28/2020,Northampton,North Carolina,37131,180,15
6/28/2020,Onslow,North Carolina,37133,258,3
6/28/2020,Orange,North Carolina,37135,635,41
6/28/2020,Pamlico,North Carolina,37137,19,0
6/28/2020,Pasquotank,North Carolina,37139,204,15
6/28/2020,Pender,North Carolina,37141,235,1
6/28/2020,Perquimans,North Carolina,37143,36,2
6/28/2020,Person,North Carolina,37145,104,1
6/28/2020,Pitt,North Carolina,37147,660,6
6/28/2020,Polk,North Carolina,37149,72,4
6/28/2020,Randolph,North Carolina,37151,1149,29
6/28/2020,Richmond,North Carolina,37153,273,5
6/28/2020,Robeson,North Carolina,37155,1185,38
6/28/2020,Rockingham,North Carolina,37157,218,2
6/28/2020,Rowan,North Carolina,37159,1163,42
6/28/2020,Rutherford,North Carolina,37161,281,9
6/28/2020,Sampson,North Carolina,37163,1018,6
6/28/2020,Scotland,North Carolina,37165,134,0
6/28/2020,Stanly,North Carolina,37167,359,5
6/28/2020,Stokes,North Carolina,37169,125,1
6/28/2020,Surry,North Carolina,37171,451,2
6/28/2020,Swain,North Carolina,37173,51,0
6/28/2020,Transylvania,North Carolina,37175,21,1
6/28/2020,Tyrrell,North Carolina,37177,8,0
6/28/2020,Union,North Carolina,37179,1151,24
6/28/2020,Vance,North Carolina,37181,499,36
6/28/2020,Wake,North Carolina,37183,4838,47
6/28/2020,Warren,North Carolina,37185,159,5
6/28/2020,Washington,North Carolina,37187,38,3
6/28/2020,Watauga,North Carolina,37189,65,0
6/28/2020,Wayne,North Carolina,37191,1767,25
6/28/2020,Wilkes,North Carolina,37193,570,6
6/28/2020,Wilson,North Carolina,37195,682,18
6/28/2020,Yadkin,North Carolina,37197,322,4
6/28/2020,Yancey,North Carolina,37199,43,0
6/29/2020,Alamance,North Carolina,37001,1114,37
6/29/2020,Alexander,North Carolina,37003,87,0
6/29/2020,Alleghany,North Carolina,37005,31,0
6/29/2020,Anson,North Carolina,37007,126,1
6/29/2020,Ashe,North Carolina,37009,52,1
6/29/2020,Avery,North Carolina,37011,9,0
6/29/2020,Beaufort,North Carolina,37013,80,0
6/29/2020,Bertie,North Carolina,37015,145,4
6/29/2020,Bladen,North Carolina,37017,366,3
6/29/2020,Brunswick,North Carolina,37019,499,7
6/29/2020,Buncombe,North Carolina,37021,574,36
6/29/2020,Burke,North Carolina,37023,1022,20
6/29/2020,Cabarrus,North Carolina,37025,1105,28
6/29/2020,Caldwell,North Carolina,37027,411,4
6/29/2020,Camden,North Carolina,37029,26,0
6/29/2020,Carteret,North Carolina,37031,84,3
6/29/2020,Caswell,North Carolina,37033,135,1
6/29/2020,Catawba,North Carolina,37035,759,10
6/29/2020,Chatham,North Carolina,37037,947,42
6/29/2020,Cherokee,North Carolina,37039,33,1
6/29/2020,Chowan,North Carolina,37041,24,0
6/29/2020,Clay,North Carolina,37043,9,0
6/29/2020,Cleveland,North Carolina,37045,283,4
6/29/2020,Columbus,North Carolina,37047,517,37
6/29/2020,Craven,North Carolina,37049,365,6
6/29/2020,Cumberland,North Carolina,37051,1157,41
6/29/2020,Currituck,North Carolina,37053,19,0
6/29/2020,Dare,North Carolina,37055,56,1
6/29/2020,Davidson,North Carolina,37057,936,15
6/29/2020,Davie,North Carolina,37059,193,3
6/29/2020,Duplin,North Carolina,37061,1460,27
6/29/2020,Durham,North Carolina,37063,3679,63
6/29/2020,Edgecombe,North Carolina,37065,313,9
6/29/2020,Forsyth,North Carolina,37067,2978,34
6/29/2020,Franklin,North Carolina,37069,338,21
6/29/2020,Gaston,North Carolina,37071,1041,11
6/29/2020,Gates,North Carolina,37073,28,2
6/29/2020,Graham,North Carolina,37075,9,0
6/29/2020,Granville,North Carolina,37077,788,19
6/29/2020,Greene,North Carolina,37079,174,2
6/29/2020,Guilford,North Carolina,37081,2775,112
6/29/2020,Halifax,North Carolina,37083,306,4
6/29/2020,Harnett,North Carolina,37085,621,30
6/29/2020,Haywood,North Carolina,37087,89,0
6/29/2020,Henderson,North Carolina,37089,606,50
6/29/2020,Hertford,North Carolina,37091,161,10
6/29/2020,Hoke,North Carolina,37093,361,3
6/29/2020,Hyde,North Carolina,37095,11,0
6/29/2020,Iredell,North Carolina,37097,748,7
6/29/2020,Jackson,North Carolina,37099,105,1
6/29/2020,Johnston,North Carolina,37101,1475,31
6/29/2020,Jones,North Carolina,37103,35,3
6/29/2020,Lee,North Carolina,37105,821,8
6/29/2020,Lenoir,North Carolina,37107,367,10
6/29/2020,Lincoln,North Carolina,37109,246,1
6/29/2020,Macon,North Carolina,37113,280,1
6/29/2020,Madison,North Carolina,37115,13,0
6/29/2020,Martin,North Carolina,37117,128,4
6/29/2020,McDowell,North Carolina,37111,226,1
6/29/2020,Mecklenburg,North Carolina,37119,10863,149
6/29/2020,Mitchell,North Carolina,37121,30,0
6/29/2020,Montgomery,North Carolina,37123,305,7
6/29/2020,Moore,North Carolina,37125,450,13
6/29/2020,Nash,North Carolina,37127,461,4
6/29/2020,New Hanover,North Carolina,37129,840,5
6/29/2020,Northampton,North Carolina,37131,180,15
6/29/2020,Onslow,North Carolina,37133,270,3
6/29/2020,Orange,North Carolina,37135,651,41
6/29/2020,Pamlico,North Carolina,37137,19,0
6/29/2020,Pasquotank,North Carolina,37139,204,15
6/29/2020,Pender,North Carolina,37141,243,1
6/29/2020,Perquimans,North Carolina,37143,36,2
6/29/2020,Person,North Carolina,37145,107,1
6/29/2020,Pitt,North Carolina,37147,679,6
6/29/2020,Polk,North Carolina,37149,73,4
6/29/2020,Randolph,North Carolina,37151,1155,29
6/29/2020,Richmond,North Carolina,37153,276,5
6/29/2020,Robeson,North Carolina,37155,1185,38
6/29/2020,Rockingham,North Carolina,37157,223,2
6/29/2020,Rowan,North Carolina,37159,1183,39
6/29/2020,Rutherford,North Carolina,37161,306,9
6/29/2020,Sampson,North Carolina,37163,1030,6
6/29/2020,Scotland,North Carolina,37165,136,0
6/29/2020,Stanly,North Carolina,37167,373,5
6/29/2020,Stokes,North Carolina,37169,125,1
6/29/2020,Surry,North Carolina,37171,464,2
6/29/2020,Swain,North Carolina,37173,52,0
6/29/2020,Transylvania,North Carolina,37175,22,1
6/29/2020,Tyrrell,North Carolina,37177,9,0
6/29/2020,Union,North Carolina,37179,1190,25
6/29/2020,Vance,North Carolina,37181,501,36
6/29/2020,Wake,North Carolina,37183,5001,47
6/29/2020,Warren,North Carolina,37185,159,5
6/29/2020,Washington,North Carolina,37187,38,3
6/29/2020,Watauga,North Carolina,37189,67,0
6/29/2020,Wayne,North Carolina,37191,1795,25
6/29/2020,Wilkes,North Carolina,37193,576,6
6/29/2020,Wilson,North Carolina,37195,696,18
6/29/2020,Yadkin,North Carolina,37197,330,4
6/29/2020,Yancey,North Carolina,37199,43,0
6/30/2020,Alamance,North Carolina,37001,1121,37
6/30/2020,Alexander,North Carolina,37003,91,1
6/30/2020,Alleghany,North Carolina,37005,31,0
6/30/2020,Anson,North Carolina,37007,128,1
6/30/2020,Ashe,North Carolina,37009,54,1
6/30/2020,Avery,North Carolina,37011,12,0
6/30/2020,Beaufort,North Carolina,37013,83,0
6/30/2020,Bertie,North Carolina,37015,145,4
6/30/2020,Bladen,North Carolina,37017,371,3
6/30/2020,Brunswick,North Carolina,37019,522,7
6/30/2020,Buncombe,North Carolina,37021,591,38
6/30/2020,Burke,North Carolina,37023,1033,20
6/30/2020,Cabarrus,North Carolina,37025,1107,28
6/30/2020,Caldwell,North Carolina,37027,419,4
6/30/2020,Camden,North Carolina,37029,28,0
6/30/2020,Carteret,North Carolina,37031,87,3
6/30/2020,Caswell,North Carolina,37033,135,1
6/30/2020,Catawba,North Carolina,37035,780,12
6/30/2020,Chatham,North Carolina,37037,950,43
6/30/2020,Cherokee,North Carolina,37039,34,1
6/30/2020,Chowan,North Carolina,37041,24,0
6/30/2020,Clay,North Carolina,37043,10,0
6/30/2020,Cleveland,North Carolina,37045,297,4
6/30/2020,Columbus,North Carolina,37047,521,38
6/30/2020,Craven,North Carolina,37049,365,6
6/30/2020,Cumberland,North Carolina,37051,1180,41
6/30/2020,Currituck,North Carolina,37053,19,0
6/30/2020,Dare,North Carolina,37055,59,1
6/30/2020,Davidson,North Carolina,37057,946,15
6/30/2020,Davie,North Carolina,37059,199,3
6/30/2020,Duplin,North Carolina,37061,1468,27
6/30/2020,Durham,North Carolina,37063,3807,63
6/30/2020,Edgecombe,North Carolina,37065,315,9
6/30/2020,Forsyth,North Carolina,37067,2996,34
6/30/2020,Franklin,North Carolina,37069,345,21
6/30/2020,Gaston,North Carolina,37071,1083,11
6/30/2020,Gates,North Carolina,37073,27,2
6/30/2020,Graham,North Carolina,37075,9,0
6/30/2020,Granville,North Carolina,37077,798,19
6/30/2020,Greene,North Carolina,37079,173,2
6/30/2020,Guilford,North Carolina,37081,2812,114
6/30/2020,Halifax,North Carolina,37083,311,4
6/30/2020,Harnett,North Carolina,37085,630,30
6/30/2020,Haywood,North Carolina,37087,90,0
6/30/2020,Henderson,North Carolina,37089,610,50
6/30/2020,Hertford,North Carolina,37091,162,10
6/30/2020,Hoke,North Carolina,37093,371,3
6/30/2020,Hyde,North Carolina,37095,11,0
6/30/2020,Iredell,North Carolina,37097,764,7
6/30/2020,Jackson,North Carolina,37099,113,1
6/30/2020,Johnston,North Carolina,37101,1541,32
6/30/2020,Jones,North Carolina,37103,35,3
6/30/2020,Lee,North Carolina,37105,823,8
6/30/2020,Lenoir,North Carolina,37107,368,11
6/30/2020,Lincoln,North Carolina,37109,252,1
6/30/2020,Macon,North Carolina,37113,282,1
6/30/2020,Madison,North Carolina,37115,12,0
6/30/2020,Martin,North Carolina,37117,131,4
6/30/2020,McDowell,North Carolina,37111,235,1
6/30/2020,Mecklenburg,North Carolina,37119,11170,150
6/30/2020,Mitchell,North Carolina,37121,32,0
6/30/2020,Montgomery,North Carolina,37123,309,7
6/30/2020,Moore,North Carolina,37125,458,13
6/30/2020,Nash,North Carolina,37127,469,6
6/30/2020,New Hanover,North Carolina,37129,897,5
6/30/2020,Northampton,North Carolina,37131,181,15
6/30/2020,Onslow,North Carolina,37133,284,3
6/30/2020,Orange,North Carolina,37135,669,41
6/30/2020,Pamlico,North Carolina,37137,21,0
6/30/2020,Pasquotank,North Carolina,37139,203,15
6/30/2020,Pender,North Carolina,37141,247,1
6/30/2020,Perquimans,North Carolina,37143,36,2
6/30/2020,Person,North Carolina,37145,106,1
6/30/2020,Pitt,North Carolina,37147,696,6
6/30/2020,Polk,North Carolina,37149,73,4
6/30/2020,Randolph,North Carolina,37151,1174,29
6/30/2020,Richmond,North Carolina,37153,278,6
6/30/2020,Robeson,North Carolina,37155,1236,39
6/30/2020,Rockingham,North Carolina,37157,231,2
6/30/2020,Rowan,North Carolina,37159,1222,43
6/30/2020,Rutherford,North Carolina,37161,308,9
6/30/2020,Sampson,North Carolina,37163,1040,6
6/30/2020,Scotland,North Carolina,37165,137,0
6/30/2020,Stanly,North Carolina,37167,378,5
6/30/2020,Stokes,North Carolina,37169,125,1
6/30/2020,Surry,North Carolina,37171,470,2
6/30/2020,Swain,North Carolina,37173,51,0
6/30/2020,Transylvania,North Carolina,37175,22,1
6/30/2020,Tyrrell,North Carolina,37177,10,0
6/30/2020,Union,North Carolina,37179,1201,25
6/30/2020,Vance,North Carolina,37181,502,36
6/30/2020,Wake,North Carolina,37183,5178,47
6/30/2020,Warren,North Carolina,37185,161,5
6/30/2020,Washington,North Carolina,37187,38,3
6/30/2020,Watauga,North Carolina,37189,68,0
6/30/2020,Wayne,North Carolina,37191,1802,26
6/30/2020,Wilkes,North Carolina,37193,576,6
6/30/2020,Wilson,North Carolina,37195,714,18
6/30/2020,Yadkin,North Carolina,37197,332,4
6/30/2020,Yancey,North Carolina,37199,43,0
7/1/2020,Alamance,North Carolina,37001,1151,37
7/1/2020,Alexander,North Carolina,37003,93,1
7/1/2020,Alleghany,North Carolina,37005,32,0
7/1/2020,Anson,North Carolina,37007,132,1
7/1/2020,Ashe,North Carolina,37009,54,1
7/1/2020,Avery,North Carolina,37011,12,0
7/1/2020,Beaufort,North Carolina,37013,83,0
7/1/2020,Bertie,North Carolina,37015,146,4
7/1/2020,Bladen,North Carolina,37017,379,3
7/1/2020,Brunswick,North Carolina,37019,546,8
7/1/2020,Buncombe,North Carolina,37021,603,38
7/1/2020,Burke,North Carolina,37023,1042,20
7/1/2020,Cabarrus,North Carolina,37025,1141,33
7/1/2020,Caldwell,North Carolina,37027,434,4
7/1/2020,Camden,North Carolina,37029,29,0
7/1/2020,Carteret,North Carolina,37031,87,3
7/1/2020,Caswell,North Carolina,37033,135,1
7/1/2020,Catawba,North Carolina,37035,811,12
7/1/2020,Chatham,North Carolina,37037,956,43
7/1/2020,Cherokee,North Carolina,37039,35,1
7/1/2020,Chowan,North Carolina,37041,24,0
7/1/2020,Clay,North Carolina,37043,10,0
7/1/2020,Cleveland,North Carolina,37045,315,4
7/1/2020,Columbus,North Carolina,37047,535,39
7/1/2020,Craven,North Carolina,37049,372,6
7/1/2020,Cumberland,North Carolina,37051,1218,41
7/1/2020,Currituck,North Carolina,37053,19,0
7/1/2020,Dare,North Carolina,37055,59,1
7/1/2020,Davidson,North Carolina,37057,989,15
7/1/2020,Davie,North Carolina,37059,203,3
7/1/2020,Duplin,North Carolina,37061,1486,27
7/1/2020,Durham,North Carolina,37063,3876,65
7/1/2020,Edgecombe,North Carolina,37065,317,9
7/1/2020,Forsyth,North Carolina,37067,3077,35
7/1/2020,Franklin,North Carolina,37069,357,21
7/1/2020,Gaston,North Carolina,37071,1139,11
7/1/2020,Gates,North Carolina,37073,27,2
7/1/2020,Graham,North Carolina,37075,10,0
7/1/2020,Granville,North Carolina,37077,807,21
7/1/2020,Greene,North Carolina,37079,175,3
7/1/2020,Guilford,North Carolina,37081,2891,115
7/1/2020,Halifax,North Carolina,37083,313,4
7/1/2020,Harnett,North Carolina,37085,648,30
7/1/2020,Haywood,North Carolina,37087,90,0
7/1/2020,Henderson,North Carolina,37089,655,50
7/1/2020,Hertford,North Carolina,37091,164,10
7/1/2020,Hoke,North Carolina,37093,383,3
7/1/2020,Hyde,North Carolina,37095,12,0
7/1/2020,Iredell,North Carolina,37097,785,7
7/1/2020,Jackson,North Carolina,37099,117,1
7/1/2020,Johnston,North Carolina,37101,1565,32
7/1/2020,Jones,North Carolina,37103,35,3
7/1/2020,Lee,North Carolina,37105,841,8
7/1/2020,Lenoir,North Carolina,37107,371,11
7/1/2020,Lincoln,North Carolina,37109,258,1
7/1/2020,Macon,North Carolina,37113,282,1
7/1/2020,Madison,North Carolina,37115,14,0
7/1/2020,Martin,North Carolina,37117,135,4
7/1/2020,McDowell,North Carolina,37111,237,1
7/1/2020,Mecklenburg,North Carolina,37119,11534,151
7/1/2020,Mitchell,North Carolina,37121,33,0
7/1/2020,Montgomery,North Carolina,37123,317,7
7/1/2020,Moore,North Carolina,37125,484,13
7/1/2020,Nash,North Carolina,37127,478,6
7/1/2020,New Hanover,North Carolina,37129,923,5
7/1/2020,Northampton,North Carolina,37131,183,15
7/1/2020,Onslow,North Carolina,37133,308,3
7/1/2020,Orange,North Carolina,37135,690,41
7/1/2020,Pamlico,North Carolina,37137,21,0
7/1/2020,Pasquotank,North Carolina,37139,210,17
7/1/2020,Pender,North Carolina,37141,262,1
7/1/2020,Perquimans,North Carolina,37143,36,2
7/1/2020,Person,North Carolina,37145,107,1
7/1/2020,Pitt,North Carolina,37147,709,6
7/1/2020,Polk,North Carolina,37149,73,4
7/1/2020,Randolph,North Carolina,37151,1206,30
7/1/2020,Richmond,North Carolina,37153,290,7
7/1/2020,Robeson,North Carolina,37155,1236,39
7/1/2020,Rockingham,North Carolina,37157,234,2
7/1/2020,Rowan,North Carolina,37159,1235,43
7/1/2020,Rutherford,North Carolina,37161,308,9
7/1/2020,Sampson,North Carolina,37163,1060,6
7/1/2020,Scotland,North Carolina,37165,138,2
7/1/2020,Stanly,North Carolina,37167,394,5
7/1/2020,Stokes,North Carolina,37169,129,1
7/1/2020,Surry,North Carolina,37171,482,2
7/1/2020,Swain,North Carolina,37173,55,1
7/1/2020,Transylvania,North Carolina,37175,22,1
7/1/2020,Tyrrell,North Carolina,37177,11,0
7/1/2020,Union,North Carolina,37179,1279,25
7/1/2020,Vance,North Carolina,37181,506,37
7/1/2020,Wake,North Carolina,37183,5379,48
7/1/2020,Warren,North Carolina,37185,160,5
7/1/2020,Washington,North Carolina,37187,38,3
7/1/2020,Watauga,North Carolina,37189,70,0
7/1/2020,Wayne,North Carolina,37191,1822,28
7/1/2020,Wilkes,North Carolina,37193,578,6
7/1/2020,Wilson,North Carolina,37195,726,19
7/1/2020,Yadkin,North Carolina,37197,334,4
7/1/2020,Yancey,North Carolina,37199,43,0
7/2/2020,Alamance,North Carolina,37001,1179,37
7/2/2020,Alexander,North Carolina,37003,101,1
7/2/2020,Alleghany,North Carolina,37005,36,0
7/2/2020,Anson,North Carolina,37007,138,1
7/2/2020,Ashe,North Carolina,37009,54,1
7/2/2020,Avery,North Carolina,37011,13,0
7/2/2020,Beaufort,North Carolina,37013,93,0
7/2/2020,Bertie,North Carolina,37015,146,4
7/2/2020,Bladen,North Carolina,37017,384,3
7/2/2020,Brunswick,North Carolina,37019,574,8
7/2/2020,Buncombe,North Carolina,37021,624,38
7/2/2020,Burke,North Carolina,37023,1057,20
7/2/2020,Cabarrus,North Carolina,37025,1187,33
7/2/2020,Caldwell,North Carolina,37027,452,4
7/2/2020,Camden,North Carolina,37029,30,0
7/2/2020,Carteret,North Carolina,37031,91,3
7/2/2020,Caswell,North Carolina,37033,141,1
7/2/2020,Catawba,North Carolina,37035,826,12
7/2/2020,Chatham,North Carolina,37037,964,43
7/2/2020,Cherokee,North Carolina,37039,45,2
7/2/2020,Chowan,North Carolina,37041,25,0
7/2/2020,Clay,North Carolina,37043,10,0
7/2/2020,Cleveland,North Carolina,37045,324,4
7/2/2020,Columbus,North Carolina,37047,543,39
7/2/2020,Craven,North Carolina,37049,382,6
7/2/2020,Cumberland,North Carolina,37051,1266,41
7/2/2020,Currituck,North Carolina,37053,19,0
7/2/2020,Dare,North Carolina,37055,63,1
7/2/2020,Davidson,North Carolina,37057,1012,15
7/2/2020,Davie,North Carolina,37059,206,3
7/2/2020,Duplin,North Carolina,37061,1509,27
7/2/2020,Durham,North Carolina,37063,3976,65
7/2/2020,Edgecombe,North Carolina,37065,326,9
7/2/2020,Forsyth,North Carolina,37067,3132,37
7/2/2020,Franklin,North Carolina,37069,371,21
7/2/2020,Gaston,North Carolina,37071,1168,11
7/2/2020,Gates,North Carolina,37073,27,2
7/2/2020,Graham,North Carolina,37075,10,0
7/2/2020,Granville,North Carolina,37077,814,21
7/2/2020,Greene,North Carolina,37079,183,3
7/2/2020,Guilford,North Carolina,37081,2946,117
7/2/2020,Halifax,North Carolina,37083,314,4
7/2/2020,Harnett,North Carolina,37085,667,30
7/2/2020,Haywood,North Carolina,37087,91,0
7/2/2020,Henderson,North Carolina,37089,667,50
7/2/2020,Hertford,North Carolina,37091,166,10
7/2/2020,Hoke,North Carolina,37093,388,3
7/2/2020,Hyde,North Carolina,37095,12,0
7/2/2020,Iredell,North Carolina,37097,817,7
7/2/2020,Jackson,North Carolina,37099,125,1
7/2/2020,Johnston,North Carolina,37101,1634,33
7/2/2020,Jones,North Carolina,37103,35,3
7/2/2020,Lee,North Carolina,37105,843,8
7/2/2020,Lenoir,North Carolina,37107,375,11
7/2/2020,Lincoln,North Carolina,37109,268,1
7/2/2020,Macon,North Carolina,37113,289,1
7/2/2020,Madison,North Carolina,37115,13,0
7/2/2020,Martin,North Carolina,37117,137,4
7/2/2020,McDowell,North Carolina,37111,245,2
7/2/2020,Mecklenburg,North Carolina,37119,11803,152
7/2/2020,Mitchell,North Carolina,37121,34,0
7/2/2020,Montgomery,North Carolina,37123,321,7
7/2/2020,Moore,North Carolina,37125,500,13
7/2/2020,Nash,North Carolina,37127,489,6
7/2/2020,New Hanover,North Carolina,37129,982,6
7/2/2020,Northampton,North Carolina,37131,185,15
7/2/2020,Onslow,North Carolina,37133,324,3
7/2/2020,Orange,North Carolina,37135,715,41
7/2/2020,Pamlico,North Carolina,37137,22,0
7/2/2020,Pasquotank,North Carolina,37139,212,17
7/2/2020,Pender,North Carolina,37141,271,2
7/2/2020,Perquimans,North Carolina,37143,36,2
7/2/2020,Person,North Carolina,37145,107,1
7/2/2020,Pitt,North Carolina,37147,732,6
7/2/2020,Polk,North Carolina,37149,74,4
7/2/2020,Randolph,North Carolina,37151,1234,30
